type,cat_no,title_id,artist,title,label,distributor,release_date,subgenre,NRA,average_sales,exclusive,sales_from_previous_release,downloads,featured,review_status,approved,block_coming_soon,releases_3_months,releases_12_months,sales_3_months,sales_12_months,ranklabel,pre_order,pre_order_count,label_email_alerts,artist_email_alerts,,,
Single,SPLOVE 005,6660580,SpunOff,Eldorado,SpunyLove,Triple Vision,15/07/2024 00:00,Uplifting/progressive trance,0,0,N,0,0,N,None,Y,N,1,4,0,0,83,Y,0,,0,,,
Single,TNH 004,6647771,Franky Nuts,Voyage,The Nuthouse,Create Music Group,19/07/2024 00:00,Electro house/electroclash,0,0,N,0,0,N,None,Y,Y,1,4,0,0,83,N,0,,2,,,
Single,PNR 003,6684167,Vazteria X/Staxia,Nightmare,Pata Negra,LabelWORX,19/07/2024 00:00,Breakbeat,0,0,N,0,0,N,None,Y,N,3,3,0,0,83,Y,0,,4,,,
Single,900879 8628148,6671564,Wolf Lehmann,Come Join / Human Art,Ethereal Music Corp,Rebeat Digital GmbH,19/07/2024 00:00,Indie/Alternative,0,0,N,0,0,N,None,Y,N,2,2,0,0,83,N,0,,0,,,
Single,BOS 010,6686710,Liam Jones,Same Shhh EP,Boshem Groove,Create Music Group,13/07/2024 00:00,Minimal/tech house,0,0,N,0,0,N,None,Y,Y,9,9,0,0,83,Y,0,,0,,,
Single,361738 9988538,6678109,NILO,Feel The Flow,Smart & Nett,Believe International,18/07/2024 00:00,Jazz,0,0,N,0,0,N,None,Y,Y,1,2,0,0,83,N,0,1,0,,,
Single,SR 6,6673614,Khristopher feat Big Wayne,Threat,Singry,InGrooves,19/07/2024 00:00,Roots/One Drop/Lovers Rock,0,0,N,0,0,N,None,Y,Y,2,2,0,0,83,Y,0,,0,,,
Single,721750 427649,6694834,Anto Bloom,Cold Heart,SurgeWave Music,Rebeat Digital GmbH,14/07/2024 00:00,Deep house,0,0,N,0,0,N,None,Y,N,63,63,0,0,83,N,0,,0,,,
Single,4BITP 012,6636338,Ulrich Troyer,Autostrada Del Brennero,4Bit Productions,Kudos Records,19/07/2024 00:00,Broken Beat/Nu Jazz,0,4.74,N,0,0,N,None,Y,N,4,5,0,0,83,N,0,1,3,,,
Single,WAD 03,6696039,Duh Oliver,Under The Sun,Wad,Symphonic Distribution LLC,19/07/2024 00:00,Deep house,0,0.54,N,0,0,N,None,Y,Y,1,1,0,0,83,N,0,,1,,,
Single,UCM 081,6684147,Mendexx,Invasion,Ultrachic Music,LabelWORX,19/07/2024 00:00,Progressive house,0,1.04,N,0,0,N,None,Y,N,7,17,2.49,2.49,83,Y,0,,1,,,
Single,LU 001,6674316,LSTEN feat Nova,Compromised,LSTEN UP,Move Music Distribution,19/07/2024 00:00,Electro house/electroclash,0,0,N,N/A,0,N,None,Y,N,2,2,0,0,83,N,0,,0,,,
Single,UNC 005,6695297,M.X.X/Tommy Tran,Too Heavy,Uncovered,Believe International,19/07/2024 00:00,Deep house,0,0,N,0,0,N,None,Y,Y,5,5,0,0,83,N,0,,0,,,
Single,CAT 1059239,6614471,Jopa,I'll Get It One Day,Guilty,Symphonic Distribution LLC,19/07/2024 00:00,Minimal/tech house,0,0,N,0,0,N,None,Y,Y,5,9,0,0,83,Y,0,,0,,,
Single,GNR 00924,6689951,DJ Juanito,You're On My Mind,Groove Nation/Swishcraft Music,The Orchard,16/07/2024 00:00,Deep house,0,0.25,N,0.99,0,N,None,Y,Y,4,4,0.99,0.99,83,Y,0,,1,,,
Single,NPLH 003DJ,6683938,DIZE,Tulip,No Place Like Home,LabelWORX,19/07/2024 00:00,Progressive house,0,0,N,0,0,N,None,Y,N,4,4,0,0,83,Y,0,,0,,,
Single,406724 8370315,6689272,Earburst,Shall We Begin,DNR Productions,Dance All Day Musicvertriebs GmbH,19/07/2024 00:00,UK/old school/happy hardcore/nu rave,0,0.18,N,0,0,N,None,Y,Y,3,3,0,0,83,N,0,,0,,,
Single,MR 103,6688348,Jorge Herrera,Hard Pass EP,Maximo,Create Music Group,15/07/2024 00:00,Techno,0,0.48,N,0,0,N,None,Y,Y,8,23,0,0,83,N,0,2,1,,,
Single,BOA 001,6690926,Sekond,Inside The Drums,Boanerge Music,Create Music Group,14/07/2024 00:00,Techno,0,0,N,N/A,0,N,None,Y,Y,1,1,0,0,83,Y,0,,0,,,
Single,SSR 024,6665514,Rassco,Elements,Separate Souls Recordings,Beatrising Distribution,19/07/2024 00:00,Minimal/tech house,1,0,N,0,0,N,None,Y,N,13,22,0,0,83,N,0,1,0,,,
Single,KB 001,6688049,misha/Kali Mija,Sudden Movements (Extended),Klub,The Orchard,19/07/2024 00:00,Deep house,0,0,N,N/A,0,N,None,Y,Y,1,1,0,0,83,Y,0,,1,,,
Single,BS 070,6677232,Na Ba,Provocative,Blackside,Create Music Group,18/07/2024 00:00,Progressive house,0,0.02,N,0,0,N,None,Y,Y,23,52,0,0,83,N,0,,0,,,
Single,AERO 2025,6676963,The Very Airat,Konstanta,Aerostaff,Music Mail,19/07/2024 00:00,Balearic/Downtempo,0,1.98,N,0,0,N,None,Y,Y,2,2,0,0,83,N,0,,0,,,
Single,GHL 463,6676999,VIRAGO,Life Goes On,Global House Essential,Music Mail,19/07/2024 00:00,Deep house,0,0,N,N/A,0,N,None,Y,Y,2,2,0,0,83,N,0,,0,,,
Single,HPTB 008,6694194,Stalefish,Cold And Still,Happen Twice,IDOL,18/07/2024 00:00,Indie/Alternative,0,0,N,0,0,N,None,Y,Y,13,13,0,0,83,N,0,,5,,,
Single,FQR 034,6684109,Klangwald,Look At Myself,Frequenzreisen,LabelWORX,19/07/2024 00:00,Balearic/Downtempo,0,0.02,N,0,0,N,None,Y,N,35,49,0,0.99,83,Y,0,,0,,,
Single,TPR 004,6681688,O.B.I./Buchecha,Lost In Amsterdam,Technopride,LabelWORX,17/07/2024 00:00,Hard Techno,0,0,N,0,0,N,None,Y,Y,12,12,0,0,83,N,0,1,29,,,
Single,XOOD 120,6680379,Buta,The Airport,XOOD,Symphonic Distribution LLC,15/07/2024 00:00,Minimal/tech house,0,2.34,N,0,0,N,None,Y,Y,4,7,0,0,83,N,0,2,0,,,
Single,CZR 001,6677636,Neogame,Funk Style,Spyduge,LabelWORX,15/07/2024 00:00,Funky/vocal/disco/club house,0,1.19,N,0,0,N,None,Y,N,2,2,0,0,83,Y,0,,0,,,
Single,TCTT 004,6669502,Booz/Sola Contagio,Dispersione Profetica EP,Tienmcateteng,Triple Vision,13/07/2024 00:00,Techno,0,0.56,N,0,0,N,None,Y,N,2,3,0,1.69,83,N,0,1,5,,,
Single,CS 106,6675670,Granados feat Victor Granados,GuaDARKlajara,CS Recordings,LabelWORX,13/07/2024 00:00,Disco/Nu Disco/Re-Edits,0,0,N,0,0,N,None,Y,N,3,4,0,0,83,Y,0,,0,,,
Single,MRN 073,6692283,Kicknoise,My Light Remains Alive,Mostra,Symphonic Distribution LLC,15/07/2024 00:00,Dirty/Heavy Dubstep/Grime,0,0,N,0,0,N,None,Y,Y,1,2,0,0,83,N,0,,0,,,
Single,HPTB 001,6694191,Slurp The World,Troubadour / Downer Ending (Explicit),Happen Twice,IDOL,18/07/2024 00:00,Indie/Alternative,0,0,N,0,0,N,None,Y,Y,13,13,0,0,83,N,0,,0,,,
Single,4066004 736754,6666163,Seiith feat Kiko King,Block,Done With Human,Zebralution,19/07/2024 00:00,Hip hop/r&b,0,0,N,0,0,N,None,Y,Y,2,5,0,0,83,N,0,,0,,,
Single,24004,6674216,(BR)OTHERS,(Br)others (Acoustic Version),Hygh Tension,InGrooves,19/07/2024 00:00,Rock,0,0,N,0,0,N,None,Y,Y,2,2,0,0,83,Y,0,,0,,,
Compilation,OBR 013,6674484,Various,Scandal Master Tapes,Obliqu3,Proton LLC,19/07/2024 00:00,Hip hop/r&b,0,0,N,0,0,N,None,Y,Y,6,11,0,0,83,N,0,,,,,
Single,T 003,6605880,Hully Che,Morfinism (Original Mix),Terapia Music,Proton LLC,19/07/2024 00:00,Minimal/tech house,0,0,N,N/A,0,N,None,Y,Y,1,1,0,0,83,N,0,,0,,,
Single,IM 00037352,6691921,Rose Motion,Burnin' Up,Rose Motion,InGrooves,19/07/2024 00:00,Deep house,0,0,N,0,0,N,None,Y,Y,3,4,0,0,83,Y,0,,0,,,
Single,ABC 132,6676669,Kodda,Voices,Dieze,Create Music Group,15/07/2024 00:00,Progressive house,0,0,N,0,0,N,None,Y,Y,2,5,0,0,83,N,0,,0,,,
Single,CTRNS 001,6670366,Calzen,Dilemma,Coterinus,Proton LLC,19/07/2024 00:00,Progressive house,0,0,N,N/A,0,N,None,Y,Y,1,1,0,0,83,N,0,,0,,,
Single,SMR 0018,6666829,Different Tek,Acid Space,SMART,Symphonic Distribution LLC,15/07/2024 00:00,Techno,0,0.4,N,0,0,N,None,Y,Y,4,7,0,0,83,N,0,,1,,,
Single,MASKM 010S1,6670510,Histibe,Future In Our Hands,Mask Movement,Symphonic Distribution LLC,17/07/2024 00:00,Breakbeat,0,0,N,N/A,0,N,None,Y,Y,1,1,0,0,83,N,0,,15,,,
Single,DBS 027,6671727,Cyber OG,Ain't No Stopping Me,Deep Boss,Proton LLC,19/07/2024 00:00,Hip hop/r&b,0,0.05,N,0,0,N,None,Y,Y,8,21,0,0,83,N,0,,0,,,
Single,CAT 1073835,6640915,Dodeka,Neptoon,Love Some Dance,Symphonic Distribution LLC,15/07/2024 00:00,Progressive house,0,0,N,0,0,N,None,Y,Y,33,37,0,0,83,N,0,,0,,,
Single,OOP 002,6676127,00pium !*,About You Baby,Quicksand,Music Mail,19/07/2024 00:00,Hip hop/r&b,0,0,N,N/A,0,N,None,Y,Y,3,3,0,0,83,N,0,,0,,,
Single,FWKS008D ,6683652,King Julian,Renegade,Fireworks,LabelWORX,19/07/2024 00:00,Minimal/tech house,0,0,N,0,0,N,None,Y,Y,3,8,0,0,83,N,0,,0,,,
Single,OSC 016,6683666,Room Elephant,The Good Old Days,Oscill8,LabelWORX,19/07/2024 00:00,Experimental/Electronic,0,0.07,N,0,0,N,None,Y,Y,1,4,0,0,83,N,0,,0,,,
Single,406724 8560747,6678863,Data Dance,Summer In The City,Synthwave Sunrise,Dance All Day Musicvertriebs GmbH,18/07/2024 00:00,Pop,0,0,N,N/A,0,N,None,Y,Y,1,1,0,0,83,N,0,,0,,,
Single,IWSD 010,6672462,DOMEN,Phase3,Iwashi Series,Music Mail,19/07/2024 00:00,Techno,0,0.15,N,0,0,N,None,Y,Y,1,1,0,0,83,N,0,5,1,,,
Single,NOTH 0003,6651055,Tiko (DE),Rhythm Riot,Nothing Recordings,YOMU Distribution,19/07/2024 00:00,Techno,0,0.35,N,0,0,N,None,Y,Y,6,6,2.12,2.12,83,N,0,,0,,,
Single,TPR 009,6681687,Alex TB/Barbers/Malke/Marcio M,Quadrado,Technopride,LabelWORX,17/07/2024 00:00,Hard Techno,0,0,N,0,0,N,None,Y,Y,12,12,0,0,83,N,0,1,102,6,,
Single,PM 064,6669903,Tavron/Sanaque,Today,Papa Music,AMP Suite Ltd,15/07/2024 00:00,Techno,0,0,N,0,0,N,None,Y,N,33,33,0,0,83,N,0,,0,,,
Single,5063549 160142,6694517,TJ Mori,Excel,Benice Recordings,Ditto Music Record Label Services,15/07/2024 00:00,Deep house,0,0,N,N/A,0,N,None,Y,N,1,1,0,0,83,N,0,,0,,,
Single,RUM 003,6640524,Jonas Lindelof,Psychosis,Luftrum,Proton LLC,17/07/2024 00:00,Progressive house,0,0,N,N/A,0,N,None,Y,Y,2,4,0,0,83,N,0,,0,,,
Single,CAT 1091425,6672259,Netrunner,Beyond That BS,Netrunner,Symphonic Distribution LLC,19/07/2024 00:00,Hip hop/r&b,0,0,N,0,0,N,None,Y,Y,4,9,0,0,83,N,0,,0,,,
Single,406724 8991992,6690651,Axel Olzinger,You Lift Me Higher,Floyo Music,Dance All Day Musicvertriebs GmbH,17/07/2024 00:00,Euro/pop dance,0,0,N,0,0,N,None,Y,Y,1,1,0,0,83,N,0,,0,,,
Single,721750 170088,6691814,Bessmage,Million Reasons,SurgeWave Music,Rebeat Digital GmbH,14/07/2024 00:00,Deep house,0,0,N,0,0,N,None,Y,N,63,63,0,0,83,N,0,,0,,,
Single,721750 144287,6694836,Embynom,Another Day,SurgeWave Music,Rebeat Digital GmbH,17/07/2024 00:00,Deep house,0,0,N,0,0,N,None,Y,N,63,63,0,0,83,N,0,,0,,,
Single,POL 003,6674665,Techsiva,The Clinic,Polimnia,Create Music Group,19/07/2024 00:00,Minimal/tech house,0,0,N,N/A,0,N,None,Y,Y,1,1,0,0,83,N,0,,0,,,
Single,406724 8311967,6689263,Clapland,Lost In Paradise,Sakura Recordings,Dance All Day Musicvertriebs GmbH,18/07/2024 00:00,Minimal/tech house,0,0.09,N,0,0,N,None,Y,Y,5,5,0,0,83,N,0,,0,,,
Single,DOD 0032,6654956,Guy Rich DJ,Missing,Dream Of Deep,Symphonic Distribution LLC,19/07/2024 00:00,Balearic/Downtempo,0,0.05,N,0,0,N,None,Y,Y,7,17,0,0,83,N,0,,0,,,
Single,UF 005,6650298,Beau Soleil,Draw Me,Ultra Flava,Proton LLC,19/07/2024 00:00,Deep house,0,0,N,0,0,N,None,Y,Y,6,8,0,0,83,N,0,,1,,,
Single,CHILL 085,6691425,Gerda5,Fallen Angel,Chill Tunes,Sundesire,19/07/2024 00:00,Balearic/Downtempo,0,0.01,N,0,0,N,None,Y,N,55,59,0,0,83,N,0,,0,,,
Single,3617389 842670,6674230,Manu XTC feat Belle McNulty,Sweet Summer,Sticky Groove,Believe International,18/07/2024 00:00,Funky/vocal/disco/club house,0,6.14,N,3.13,0,N,None,Y,Y,1,1,0,0,83,N,0,1,0,,,
Single,198588 593486,6693839,Nabla Operator,You Never Know (Re-count Remix),Big Tuna,The Orchard,15/07/2024 00:00,Coldwave/Synth,0,0,N,N/A,0,N,None,Y,Y,1,1,0,0,83,Y,0,9,0,,,
Single,NA 18,6683801,Stan Fedkevich,Take This,net.art,Proton LLC,19/07/2024 00:00,Deep house,0,0.06,N,0,0,N,None,Y,Y,7,11,0,0,83,N,0,,0,,,
Album,505634 0106952,6676542,King Curious,Common Sense For The Animal,Small Matter,Memphis Industries,19/07/2024 00:00,Indie/Alternative,0,0.13,N,0,0,N,None,Y,Y,2,5,0,0,83,N,0,,0,,,
Single,CHILL 081,6682512,Audio Clone,Just A Dream,Chill Tunes,Sundesire,15/07/2024 00:00,Balearic/Downtempo,0,0.01,N,0,0,N,None,Y,N,55,59,0,0,83,N,0,,0,,,
Single,EB 193,6683947,Wavey,Yesterday,Endless Bliss,LabelWORX,19/07/2024 00:00,Deep house,0,0.03,N,0,0,N,None,Y,N,19,37,0.99,0.99,83,Y,0,,0,,,
Single,GP 012,6672452,Suburb Beat,On Ur Mark,Guilty Pleasure Recordings,Music Mail,19/07/2024 00:00,Funky/vocal/disco/club house,0,0.08,N,0,0,N,None,Y,Y,2,8,0,0.99,83,N,0,1,8,,,
Single,PLASTICMOVEMENT 030,6667366,DOXWALL,Must Not Scape,Plastic Movement,AMP Suite Ltd,17/07/2024 00:00,Techno,0,0.06,N,0,0,N,None,Y,N,11,11,1.63,1.63,83,N,0,,0,,,
Single,INSTINKTLAB 018,6686273,GRILLAC,INSTINKTLAB018,Instinkt Lab,Triple Vision,19/07/2024 00:00,Techno,0,0.3,N,1.19,0,N,None,Y,N,3,4,1.19,1.19,83,N,0,,0,,,
Single,AKR 009,6680277,Salva/ALVA,Drip Taste,Alaska,Create Music Group,19/07/2024 00:00,Minimal/tech house,0,0,N,0,0,N,None,Y,Y,5,9,0,0,83,N,0,,21,,,
Single,RMR 0020,6676990,CUBICO feat Tears & Marble,What Is Love,Roon's Music,Music Mail,19/07/2024 00:00,Deep house,0,0.23,N,0,0,N,None,Y,Y,2,4,0,1.41,83,N,0,,0,,,
Single,RCR 014,6676085,Nightcore,I Like The Way You Kiss Me,Rave! Code Recordings,Cygnus Music Ltd.,17/07/2024 00:00,Euro/pop dance,0,0,N,0,0,N,None,Y,N,13,14,0,0,83,Y,0,,0,,,
Single,TEC 002,6684520,Lucc Musik,Promisse,Technocircle,Create Music Group,15/07/2024 00:00,Minimal/tech house,0,0,N,0,0,N,None,Y,Y,4,4,0,0,83,N,0,,0,,,
Single,DWNSMPL 037,6675654,End Of Eden,Lost In Reverie,DWNSMPL,LabelWORX,13/07/2024 00:00,Uplifting/progressive trance,0,0,N,0,0,N,None,Y,Y,22,23,1.52,14.47,83,N,0,2,0,,,
Single,TPR 011,6681692,Alex TB/TRB/Marcio M,The Pride Returns,Technopride,LabelWORX,17/07/2024 00:00,Hard Techno,0,0,N,0,0,N,None,Y,Y,12,12,0,0,83,N,0,1,102,,,
Single,GEADSOUND 0009,6676972,MuTu,Secrets,Gead Sound,Music Mail,19/07/2024 00:00,Minimal/tech house,0,0,N,0,0,N,None,Y,Y,7,10,0,0,83,N,0,,0,,,
Single,ETHNICAL 02,6657264,Diego Galloso/Noam Garcia,La Discordia,Ethnical Desert,Proton LLC,13/07/2024 00:00,Progressive house,0,0,N,0,0,N,None,Y,Y,2,2,0,0,83,N,0,,1,,,
Single,WN 029,6667488,Jury Spika,Living Stones,White Noir,Proton LLC,18/07/2024 00:00,Progressive house,0,0.03,N,0,0,N,None,Y,Y,38,38,0.99,0.99,83,N,0,,0,,,
Single,GMR 024BB,6679590,Joey Soscia,Australia,Green Mouse,AMP Suite Ltd,19/07/2024 00:00,Minimal/tech house,0,0.07,N,0,0,N,None,Y,N,2,3,0,0,83,N,0,,0,,,
Single,SM 61,6683829,Michael Mason/GizmoDJ,WHEN THE SUN SET'S,Sonaris Music,LabelWORX,19/07/2024 00:00,Uplifting/progressive trance,0,0.29,N,0,0,N,None,Y,N,6,18,0,0,83,Y,0,,0,,,
Single,92HYPNOTIC 11,6682605,Paranoia Prodigy,Aqua Teen Horror Force,Hypnotic,Music Mail,19/07/2024 00:00,Psychedelic trance/goa trance,0,0,N,0,0,N,None,Y,Y,4,11,0,0,83,N,0,2,0,,,
Single,CT 202407,6682604,Vizzy P De King feat LaMhla/Sinoyolo Dumiso,Differently,Craft Talent,Music Mail,19/07/2024 00:00,Deep house,0,0.12,N,0,0,N,None,Y,Y,5,7,0,0,83,N,0,,0,,,
Single,CHK 7099DIG1,6676331,Ultra Lights,Wasted Again,Chunklet Industries,The Orchard,19/07/2024 00:00,Indie/Alternative,0,0.27,N,0,0,N,None,Y,Y,8,14,0,0,83,N,0,,0,,,
Album,824833 069320,6682554,Giovanni Venosta,Estomago 2 - The Cookfather - OST,Chant,Soulspazm,15/07/2024 00:00,Soundtracks,0,2.91,N,0,0,N,None,Y,Y,2,3,0,0,83,Y,0,2,0,,,
Single,EZ 0008,6690675,Mirco Costa,No Name,EZPZ RCRDS,Create Music Group,19/07/2024 00:00,Minimal/tech house,0,0.26,N,0,0,N,None,Y,Y,4,4,1.03,1.03,83,N,0,,0,,,
Single,EXC 009,6608816,Mak Negron feat Meli Rox/Villegas,Moonlight (Extended Mix),Exceder,Create Music Group,18/07/2024 00:00,Funky/vocal/disco/club house,0,0.15,N,0,0,N,None,Y,Y,3,6,0,0,83,N,0,,0,,,
Single,721750 265968,6690601,Mariano Rua,Moments,SurgeWave Music,Rebeat Digital GmbH,16/07/2024 00:00,Hip hop/r&b,0,0,N,0,0,N,None,Y,N,63,63,0,0,83,N,0,,0,,,
Single,SJ 011,6652176,Jose M,Letting Go,Sojos,AMP Suite Ltd,19/07/2024 00:00,Minimal/tech house,0,0.15,N,0,0,N,None,Y,N,5,10,1.49,1.49,83,N,0,,5,,,
Single,ER 052,6669084,Diamans,Dorama,Estetica,AMP Suite Ltd,19/07/2024 00:00,Balearic/Downtempo,0,0,N,0,0,N,None,Y,N,4,13,0,0,83,Y,0,,1,,,
Compilation,CIAM 00010,6659130,Various,Surprised Ambition,Ciammella,Music Mail,14/07/2024 00:00,Balearic/Downtempo,0,0,N,0,0,N,None,Y,Y,10,14,0,0,83,N,0,,,,,
Single,LM 001,6668210,Avzzea/Aelirque,Echoes Of Tomorrow,Luminate,Proton LLC,19/07/2024 00:00,Progressive house,0,0,N,N/A,0,N,None,Y,Y,4,4,0,0,83,N,0,,0,,,
Single,AD 2,6676415,Workship,Lover,Arte Department,Music Mail,19/07/2024 00:00,Minimal/tech house,0,0,N,0,0,N,None,Y,Y,5,5,0,0,83,N,0,,0,,,
Single,SLANDER 04,6667337,JIMMIE,Where Are We?,Slander,Proton LLC,17/07/2024 00:00,Minimal/tech house,0,0,N,0,0,N,None,Y,Y,3,4,0,0,83,N,0,,0,,,
Single,SMBRA 002D,6688048,Laolu/Nomvula SA,You Don't See Me,Siembra,The Orchard,19/07/2024 00:00,Deep house,0,0,N,N/A,0,N,None,Y,Y,1,1,0,0,83,N,0,,10,,,
Single,CAT 1101100,6688927,King Hansom/Mr5torm Beatz,Run It Again (Explicit),Business Minded,Symphonic Distribution LLC,19/07/2024 00:00,Hip hop/r&b,0,0,N,N/A,0,N,None,Y,Y,1,1,0,0,83,Y,0,,0,,,
Single,CALT 181,6683274,Kraynbreak,Siempre Volando,Cassette Alternativo,Symphonic Distribution LLC,19/07/2024 00:00,Hip hop/r&b,0,0,N,0,0,N,None,Y,Y,1,2,0,0,83,N,0,,0,,,
Single,ME 010,6685237,Macka feat Caol,Status Report (I'm Ready),Manana Electronic,Believe International,17/07/2024 00:00,Progressive house,0,0.22,N,0,0,N,None,Y,Y,10,10,2.18,2.18,83,N,0,,0,,,
Single,MTST 007,6668058,Tom Mayzic feat Miss Pin,Ding Dong,Metastorm,Music Mail,19/07/2024 00:00,Hard Techno,0,0,N,0,0,N,None,Y,Y,3,8,0,0,83,N,0,,0,,,
Single,CRTST 2202,6684705,Nick Colon,Foolish Need,Cutting TST,The Orchard,19/07/2024 00:00,Euro/pop dance,0,0,N,N/A,0,N,None,Y,Y,1,1,0,0,83,Y,0,,0,,,
Compilation,DRC 01,6617124,Various,Sunset Lovers,Disskorienta,Proton LLC,19/07/2024 00:00,Balearic/Downtempo,0,0,N,0,0,N,None,Y,Y,15,15,0,0,83,N,0,1,,,,
Single,QR 0072,6676946,Zio,Iberican Beat,Quattuor,Create Music Group,17/07/2024 00:00,Deep house,0,0,N,0,0,N,None,Y,Y,14,23,0,0,83,N,0,,0,,,
Single,361766 0405853,6691251,KNo1,Traumatized,Wetube Network,Believe International,13/07/2024 00:00,Dirty/Heavy Dubstep/Grime,0,0,N,0,0,N,None,Y,Y,2,2,0,0,83,N,0,,0,,,
Single,DWNSMPL 040,6675659,Steady State (Rsa),Talking With Aliens,DWNSMPL,LabelWORX,13/07/2024 00:00,Psychedelic trance/goa trance,0,0,N,0,0,N,None,Y,Y,22,23,1.52,14.47,83,N,0,2,0,,,
Single,AIR 014,6679197,May8,Without You,Alien Invasion,LabelWORX,16/07/2024 00:00,Minimal/tech house,0,0,N,0,0,N,None,Y,N,9,15,0,0,83,Y,0,,0,,,
Single,TPL 008,6681109,Mr. Nunez,Daddy,Tropicland,Believe International,19/07/2024 00:00,Minimal/tech house,0,0.24,N,0,0,N,None,Y,Y,7,7,1.69,1.69,83,N,0,,0,,,
Single,WYRR0002S 01,6621394,Angel White,DOWN BY THE RIVER,Wyatt Road,IIP-DDS,19/07/2024 00:00,Rock,0,0,N,0,0,N,None,Y,Y,2,4,0,0,83,N,0,,0,,,
Single,4067248 598610,6640813,Kee Ciardo/Alchimist,Another Moon,Irreel,Dance All Day Musicvertriebs GmbH,15/07/2024 00:00,Progressive house,0,0.05,N,0,0,N,None,Y,Y,9,18,1.41,1.41,83,N,0,,0,,,
Single,CLB 007,6683945,Chomdao Villa/Chill Lounge Beats,Better Alone,CLB (Chill Lounge Beats),LabelWORX,19/07/2024 00:00,Balearic/Downtempo,0,0,N,0,0,N,None,Y,N,5,8,0,0,83,Y,0,,0,,,
Single,721750 241801,6696351,Cubyr,Cold,SurgeWave Music,Rebeat Digital GmbH,15/07/2024 00:00,Pop,0,0,N,0,0,N,None,Y,N,63,63,0,0,83,N,0,,0,,,
Single,OP2407S 1,6694794,Triste Baise/Esseb/Oroz,3 Ans Trop Tard,Acacia Music,IDOL,19/07/2024 00:00,Experimental/Electronic,0,0,N,0,0,N,None,Y,Y,7,7,0,0,83,N,0,,0,,,
Album,PX 012,6671005,Syberian98,Realistic Preview,Planet X Recordings,Triple Vision,17/07/2024 00:00,Techno,1,0,N,N/A,0,N,None,Y,N,1,1,0,0,83,Y,0,2,1,,,
Single,808391 245747,6696364,BoofBoiIcy,Takers (Explicit),Sxtn,Foundation Media,19/07/2024 00:00,Hip hop/r&b,0,0,N,0,0,N,None,Y,Y,0,2,0,0,83,N,0,,0,,,
Single,TC 029,6606328,Dlala Chass,Burning Bridges,Telescope Cartel,Symphonic Distribution LLC,19/07/2024 00:00,Progressive house,0,0,N,0,0,N,None,Y,Y,11,28,0,0,83,Y,0,1,2,,,
Single,A 101,6682465,Flaviano Lanzi,Black Love,Whitech,LabelWORX,18/07/2024 00:00,Soundtracks,0,1.16,N,0,0,N,None,Y,N,3,7,0,0,83,Y,0,,0,,,
Single,510,6668707,Sofnn,Savin All My Love,Loud Deep,Symphonic Distribution LLC,19/07/2024 00:00,Deep house,0,0,N,0,0,N,None,Y,Y,11,30,0,0,83,N,0,,0,,,
Album,406724 8623299,6656083,Noom Cafe,Best Of,Chilled Beats,Dance All Day Musicvertriebs GmbH,15/07/2024 00:00,Balearic/Downtempo,0,2.71,N,0.99,0,N,None,Y,N,2,3,0.99,0.99,83,Y,0,2,1,,,
Single,SUNRISE 004,6685900,DJ Allexinno,90s Back!,Sunrise Music X,LabelWORX,19/07/2024 00:00,Funky/vocal/disco/club house,0,0,N,0,0,N,None,Y,N,5,5,0,0,83,Y,0,,0,,,
Single,BBB 008,6683649,Blunt Spin,Mind Haven,BigBadaBoom,LabelWORX,19/07/2024 00:00,Balearic/Downtempo,0,0,N,0,0,N,None,Y,N,3,4,0,0,83,Y,0,,0,,,
Single,OYO 010,6610841,Amensol.,Happiness,On Your Own,Proton LLC,19/07/2024 00:00,Minimal/tech house,0,0,N,0,0,N,None,Y,Y,3,10,0,0,83,N,0,,0,,,
Single,LAUQUEN 1,6626528,Lauquen,Inception,Amsemo,Proton LLC,18/07/2024 00:00,Progressive house,0,0,N,0,0,N,None,Y,Y,6,6,0,0,83,N,0,,0,,,
Single,EW 0007,6672444,Welvet,Softly Spoken,Echo Wild,Music Mail,19/07/2024 00:00,Hip hop/r&b,0,0,N,0,0,N,None,Y,Y,8,8,0,0,83,N,0,,0,,,
Single,FI 017,6624785,Jai Jetpack,Make Bounce,Future Impact Digital,AMP Suite Ltd,19/07/2024 00:00,Electro house/electroclash,0,0,N,0,0,N,None,Y,N,1,2,0,0,83,Y,0,,0,,,
Single,DF 0015,6649362,Alex Stadler,From Dusk Till Dawn,Deskfunk,Music Mail,19/07/2024 00:00,Funky/vocal/disco/club house,0,1.4,N,0,0,N,None,Y,Y,3,4,0,0,83,N,0,,0,,,
Single,DWNSMPL 023,6675650,Steady State (Rsa),Tidal Shwift,DWNSMPL,LabelWORX,13/07/2024 00:00,Psychedelic trance/goa trance,0,0,N,0,0,N,None,Y,Y,22,23,1.52,14.47,83,N,0,2,0,,,
Single,RS 013,6685988,Mellow Fields,Drift,Replicant Sound,Create Music Group,19/07/2024 00:00,Disco/Nu Disco/Re-Edits,0,0,N,0,0,N,None,Y,Y,16,19,0,0,83,N,0,,0,,,
Single,TFM 0035,6655104,Sandy El Creador De Suenos,House Of Chicago - Sandy The Dreams,TFM Digital,Music Mail,19/07/2024 00:00,Electro,0,0,N,0,0,N,None,Y,Y,14,25,0,0,83,N,0,,0,,,
